id,compile
2006,0
2007,0
2008,0
2009,1
201,0
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,0
2017,0
2018,0
2019,1
202,1
2020,1
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
203,1
2030,0
2031,0
2032,0
2033,0
2034,1
2035,0
2036,0
2037,0
2038,0
2039,1
204,0
2040,0
2041,0
2042,0
2043,1
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
205,0
2050,0
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,0
2059,1
206,1
2060,1
2061,1
2062,1
2063,0
2064,0
2065,1
2066,1
2067,1
2068,0
2069,0
207,0
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,0
2077,1
2078,1
2079,0
208,0
2080,1
2081,1
2082,1
2083,1
2084,0
2085,1
2086,1
2087,1
2088,1
2089,0
209,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
21,0
210,1
2100,1
2101,0
2102,0
2103,1
2104,0
2105,0
2106,1
2107,1
2108,1
2109,1
211,0
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,1
2118,1
2119,1
212,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,0
213,1
2130,1
2131,1
2132,0
2133,1
2134,1
2135,1
2136,1
2137,0
2138,1
2139,1
214,0
2140,1
2141,1
2142,0
2143,1
2144,1
2145,1
2146,1
2147,1
2148,1
2149,1
215,0
2150,1
2151,1
2152,1
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
216,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,1
2166,0
2167,0
2168,0
2169,0
217,0
2170,0
2171,0
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,0
2179,0
218,1
2180,0
2181,0
2182,0
2183,0
2184,1
2185,1
2186,1
2187,1
2188,1
2189,0
219,0
2190,1
2191,1
2192,0
2193,1
2194,0
2195,1
2196,1
2197,0
2198,1
2199,1
22,0
220,0
2200,1
2201,1
2202,1
2203,1
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
221,1
2210,0
2211,0
2212,0
2213,0
2214,1
2215,0
2216,0
2217,0
2218,0
2219,0
222,0
2220,0
2221,0
2222,0
2223,1
2224,1
2225,0
2226,1
2227,1
2228,1
2229,0
223,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,1
2236,1
2237,1
2238,1
2239,0
224,0
2240,1
2241,1
2242,1
2243,0
2244,0
2245,1
2246,1
2247,1
2248,0
2249,1
225,0
2250,1
2251,1
2252,1
2253,1
2254,1
2255,0
2256,0
2257,0
2258,0
2259,0
226,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,1
2266,0
2267,0
2268,0
2269,0
227,0
2270,0
2271,0
2272,0
2273,0
2274,1
2275,1
2276,1
2277,1
2278,0
2279,0
228,0
2280,0
2281,1
2282,0
2283,0
2284,0
2285,1
2286,1
2287,1
2288,0
2289,1
229,0
2290,1
2291,1
2292,1
2293,0
2294,1
2295,0
2296,0
2297,0
2298,0
2299,0
23,0
230,0
2300,0
2301,0
2302,0
2303,1
2304,0
2305,0
2306,0
2307,0
2308,1
2309,1
231,0
2310,1
2311,1
2312,1
2313,1
2314,0
2315,0
2316,0
2317,0
2318,1
2319,0
232,0
2320,0
2321,0
2322,0
2323,1
2324,1
2325,1
2326,1
2327,1
2328,0
2329,0
233,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
234,0
2340,0
2341,0
2342,1
2343,1
2344,1
2345,1
2346,1
2347,0
2348,1
2349,0
235,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
236,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,1
2367,0
2368,0
2369,0
237,0
2370,1
2371,0
2372,0
2373,0
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
238,1
2380,1
2381,1
2382,1
2383,0
2384,0
2385,0
2386,0
2387,1
2388,0
2389,0
239,0
2390,1
2391,0
2392,0
2393,0
2394,0
2395,1
2396,0
2397,0
2398,0
2399,1
24,0
240,0
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,0
2409,0
241,1
2410,0
2411,0
2412,0
2413,0
2414,1
2415,1
2416,1
2417,0
2418,0
2419,0
242,1
2420,0
2421,0
2422,0
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
243,0
2430,1
2431,1
2432,1
2433,0
2434,1
2435,0
2436,0
2437,0
2438,0
2439,0
244,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,1
2446,0
2447,0
2448,0
2449,0
245,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,1
2456,0
2457,0
2458,0
2459,0
246,0
2460,1
2461,0
2462,1
2463,0
2464,0
2465,1
2466,1
2467,1
2468,1
2469,1
247,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
248,0
2480,1
2481,1
2482,1
2483,1
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
249,0
2490,1
2491,1
2492,1
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,1
25,1
250,1
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,0
251,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
252,0
2520,1
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
253,0
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,0
2537,0
2538,0
2539,0
254,1
2540,0
2541,0
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
255,0
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
256,1
2560,1
2561,1
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
257,0
2570,0
2571,0
2572,1
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
258,0
2580,0
2581,0
2582,0
2583,1
2584,1
2585,0
2586,0
2587,0
2588,0
2589,0
259,0
2590,1
2591,0
2592,1
2593,0
2594,0
2595,0
2596,1
2597,1
2598,1
2599,1
26,0
260,0
2600,0
2601,1
2602,1
2603,1
2604,1
2605,0
2606,1
2607,0
2608,1
2609,1
261,0
2610,1
2611,0
2612,0
2613,0
2614,0
2615,0
2616,1
2617,1
2618,1
2619,1
262,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,0
2627,1
2628,0
2629,1
263,0
2630,0
2631,0
2632,1
2633,1
2634,1
2635,1
2636,0
2637,0
2638,0
2639,0
264,0
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,0
2648,0
2649,1
265,0
2650,0
2651,0
2652,0
2653,1
2654,1
2655,1
2656,1
2657,1
2658,0
2659,0
266,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
267,0
2670,0
2671,1
2672,1
2673,1
2674,1
2675,0
2676,0
2677,0
2678,1
2679,0
268,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
269,0
2690,0
2691,0
2692,0
2693,1
2694,0
2695,0
2696,0
2697,0
2698,0
2699,1
27,0
270,0
2700,1
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
271,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
272,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,1
2728,1
2729,1
273,1
2730,0
2731,1
2732,0
2733,0
2734,1
2735,0
2736,1
2737,1
2738,0
2739,1
274,0
2740,1
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
275,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,1
2756,1
2757,0
2758,0
2759,1
276,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,1
2767,0
2768,0
2769,0
277,1
2770,0
2771,0
2772,0
2773,0
2774,1
2775,0
2776,0
2777,0
2778,0
2779,1
278,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,1
2788,0
2789,0
279,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,1
2796,1
2797,0
2798,0
2799,0
28,0
280,1
2800,1
2801,0
2802,0
2803,0
2804,1
2805,1
2806,1
2807,0
2808,1
2809,0
281,1
2810,0
2811,1
2812,0
2813,1
2814,1
2815,0
2816,1
2817,1
2818,0
2819,0
282,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
283,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,1
2838,0
2839,0
284,1
2840,0
2841,0
2842,0
2843,0
2844,0
2845,1
2846,0
2847,0
2848,0
2849,1
285,1
2850,0
2851,0
2852,1
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
286,1
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,1
2867,0
2868,0
2869,0
287,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
288,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,0
2887,0
2888,0
2889,0
289,1
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,1
29,1
290,0
2900,0
2901,0
2902,0
2903,1
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
291,1
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
292,0
2920,0
2921,0
2922,1
2923,0
2924,0
2925,0
2926,1
2927,0
2928,0
2929,0
293,1
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
294,1
2940,0
2941,1
2942,0
2943,0
2944,1
2945,0
2946,0
2947,0
2948,0
2949,0
295,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
296,0
2960,0
2961,0
2962,1
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
297,0
2970,0
2971,0
2972,1
2973,0
2974,0
2975,0
2976,1
2977,1
2978,0
2979,1
298,1
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
299,0
2990,0
2991,0
2992,1
2993,1
2994,0
2995,0
2996,1
2997,0
2998,0
2999,0
3,0
30,0
300,0
3000,0
3001,1
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,1
3009,0
301,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,0
3017,1
3018,0
3019,0
302,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,1
3028,0
3029,0
303,0
3030,0
3031,1
3032,0
3033,0
3034,0
3035,1
3036,1
3037,0
3038,1
3039,0
304,0
3040,1
3041,0
3042,1
3043,1
3044,0
3045,1
3046,0
3047,1
3048,1
3049,1
305,0
3050,1
3051,0
3052,1
3053,1
3054,1
3055,1
3056,1
3057,0
3058,0
3059,0
306,1
3060,0
3061,0
3062,0
3063,1
3064,0
3065,0
3066,0
3067,1
3068,1
3069,0
307,1
3070,1
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,1
3079,0
308,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
309,0
3090,1
3091,1
3092,1
3093,0
3094,0
3095,0
3096,1
3097,0
3098,0
3099,0
31,1
310,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
311,1
3110,0
3111,1
3112,1
3113,0
3114,0
3115,0
3116,1
3117,1
3118,0
3119,0
312,1
3120,0
3121,0
3122,0
3123,0
3124,1
3125,0
3126,0
3127,0
3128,0
3129,1
313,0
3130,0
3131,1
3132,0
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,0
314,0
3140,0
3141,0
3142,0
3143,0
3144,1
3145,1
3146,0
3147,0
3148,0
3149,0
315,0
3150,0
3151,1
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
316,1
3160,1
3161,0
3162,1
3163,0
3164,1
3165,0
3166,0
3167,0
3168,0
3169,0
317,1
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,1
318,1
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,1
319,0
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,1
32,0
320,1
3200,1
3201,1
3202,1
3203,0
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
321,1
3210,0
3211,0
3212,1
3213,1
3214,1
3215,1
3216,0
3217,0
3218,0
3219,0
322,1
3220,0
3221,1
3222,1
3223,1
3224,0
3225,0
3226,0
3227,0
3228,0
3229,0
323,1
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,0
324,1
3240,0
3241,1
3242,0
3243,1
3244,1
3245,0
3246,1
3247,0
3248,0
3249,1
325,1
3250,0
3251,1
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
326,0
3260,0
3261,1
3262,0
3263,0
3264,1
3265,1
3266,0
3267,0
3268,0
3269,0
327,1
3270,0
3271,0
3272,0
3273,0
3274,1
3275,0
3276,0
3277,0
3278,0
3279,1
328,0
3280,0
3281,0
3282,0
3283,1
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
329,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,1
3298,0
3299,0
33,0
330,1
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
331,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,1
3319,1
332,1
3320,1
3321,1
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,1
3329,1
333,0
3330,1
3331,1
3332,0
3333,1
3334,0
3335,1
3336,0
3337,0
3338,1
3339,0
334,0
3340,0
3341,0
3342,0
3343,0
3344,1
3345,0
3346,0
3347,0
3348,0
3349,0
335,1
3350,0
3351,0
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,1
3359,0
336,0
3360,0
3361,0
3362,0
3363,0
3364,1
3365,0
3366,1
3367,1
3368,0
3369,0
337,1
3370,0
3371,1
3372,0
3373,0
3374,0
3375,0
3376,1
3377,0
3378,0
3379,1
338,0
3380,0
3381,0
3382,0
3383,1
3384,0
3385,1
3386,1
3387,1
3388,1
3389,0
339,0
3390,1
3391,1
3392,1
3393,0
3394,1
3395,1
3396,0
3397,1
3398,0
3399,0
34,0
340,1
3400,0
3401,0
3402,0
3403,1
3404,0
3405,0
3406,1
3407,0
3408,0
3409,0
341,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,1
3418,1
3419,0
342,1
3420,1
3421,1
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,0
343,0
3430,0
3431,0
3432,1
3433,0
3434,1
3435,1
3436,0
3437,0
3438,0
3439,0
344,0
3440,1
3441,0
3442,1
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,1
345,0
3450,0
3451,1
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,1
3459,0
346,0
3460,1
3461,0
3462,0
3463,1
3464,0
3465,0
3466,1
3467,0
3468,1
3469,1
347,0
3470,0
3471,1
3472,0
3473,1
3474,1
3475,0
3476,0
3477,1
3478,0
3479,0
348,0
3480,0
3481,1
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,0
349,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,0
35,0
350,0
3500,0
3501,0
3502,0
3503,0
3504,1
3505,0
3506,0
3507,0
3508,0
3509,0
351,0
3510,0
3511,0
3512,1
3513,0
3514,1
3515,0
3516,0
3517,0
3518,1
3519,0
352,0
3520,1
3521,1
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
353,0
3530,0
3531,0
3532,0
3533,0
3534,1
3535,0
3536,0
3537,0
3538,1
3539,0
354,0
3540,0
3541,0
3542,0
3543,1
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
355,0
3550,1
3551,1
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,0
356,1
3560,0
3561,0
3562,0
3563,0
3564,0
